customer_id,merchant_id,merchant_category,transaction_amount,transaction_date,transaction_time,state,payment_method,transaction_status,is_fraud,fraud_type
1308,226,Electronics,1517.43,2026-05-07,18:58:00,IL,Debit Card,Approved,False,None
1443,203,Grocery,1410.61,2026-01-27,23:16:00,NY,Debit Card,Approved,False,None
1084,201,Grocery,1350.8,2025-09-26,14:30:00,CA,Credit Card,Approved,False,None
1385,239,Gas,618.69,2026-04-26,11:47:00,FL,Credit Card,Approved,False,None
1336,250,Restaurant,229.12,2025-09-19,11:49:00,IL,Mobile Wallet,Approved,False,None
1317,209,Restaurant,1886.17,2025-07-21,03:59:00,CA,Credit Card,Approved,False,None
1286,228,Restaurant,341.62,2025-08-26,10:00:00,TX,Credit Card,Approved,False,None
1054,202,Gas,1496.16,2025-11-02,04:06:00,NY,Mobile Wallet,Approved,False,None
1457,206,Electronics,998.1,2026-01-19,21:30:00,TX,Debit Card,Approved,False,None
1394,245,Restaurant,1446.19,2026-04-05,23:47:00,CA,Credit Card,Approved,False,None
1207,229,Retail,1495.57,2025-10-26,10:28:00,FL,Credit Card,Approved,False,None
1059,249,Restaurant,1601.61,2026-02-02,06:52:00,TX,Credit Card,Approved,False,None
1094,206,Restaurant,164.55,2026-05-17,22:40:00,CA,Mobile Wallet,Approved,False,None
1164,244,Electronics,618.45,2025-09-24,07:21:00,IL,Credit Card,Approved,False,None
1119,213,Restaurant,1970.7,2026-04-04,07:15:00,TX,Mobile Wallet,Approved,False,None
1038,208,Restaurant,831.92,2026-03-28,00:37:00,IL,Credit Card,Approved,False,None
1465,215,Grocery,1174.06,2025-12-31,21:06:00,FL,Credit Card,Approved,False,None
1430,230,Restaurant,254.86,2025-11-22,16:10:00,IL,Debit Card,Approved,True,Stolen Card
1320,231,Restaurant,1819.03,2026-04-10,08:56:00,TX,Mobile Wallet,Approved,False,None
1192,229,Restaurant,638.38,2025-07-02,00:17:00,IL,Mobile Wallet,Approved,False,None
1406,233,Grocery,681.85,2026-05-27,18:35:00,NY,Mobile Wallet,Approved,False,None
1289,222,Restaurant,576.85,2026-03-17,03:39:00,NY,Mobile Wallet,Approved,False,None
1371,218,Retail,1895.49,2026-03-17,15:17:00,FL,Mobile Wallet,Approved,False,None
1420,237,Retail,463.03,2025-07-01,14:36:00,TX,Mobile Wallet,Approved,False,None
1213,231,Gas,1140.27,2025-12-08,00:25:00,NY,Credit Card,Approved,False,None
1408,221,Grocery,511.43,2025-07-13,01:18:00,IL,Debit Card,Approved,False,None
1145,249,Electronics,1327.53,2025-08-04,10:12:00,NY,Credit Card,Approved,False,None
1425,250,Gas,1281.77,2026-02-19,03:02:00,TX,Debit Card,Approved,False,None
1180,247,Restaurant,411.61,2025-11-04,21:22:00,FL,Debit Card,Approved,True,Friendly Fraud
1267,211,Restaurant,183.0,2025-10-28,03:25:00,CA,Credit Card,Approved,False,None
1057,206,Gas,550.82,2025-11-12,08:20:00,IL,Mobile Wallet,Approved,False,None
1267,249,Travel,1977.0,2026-04-24,09:41:00,CA,Debit Card,Approved,False,None
1154,220,Electronics,1456.97,2025-11-05,03:49:00,CA,Credit Card,Approved,False,None
1023,239,Grocery,622.99,2026-01-28,16:49:00,TX,Mobile Wallet,Approved,False,None
1413,214,Grocery,234.76,2025-07-21,04:35:00,TX,Debit Card,Approved,False,None
1299,233,Gas,1946.28,2025-08-19,09:05:00,FL,Mobile Wallet,Approved,False,None
1421,237,Gas,1228.0,2026-04-28,19:30:00,TX,Credit Card,Approved,False,None
1131,229,Grocery,1192.33,2025-12-17,17:21:00,TX,Debit Card,Approved,False,None
1019,211,Electronics,1244.71,2025-10-03,11:11:00,FL,Debit Card,Approved,False,None
1364,239,Electronics,179.63,2025-12-29,06:41:00,IL,Credit Card,Approved,False,None
1349,200,Retail,515.9,2025-10-21,03:55:00,TX,Debit Card,Approved,True,Account Takeover
1269,240,Retail,1791.11,2025-09-29,16:37:00,FL,Credit Card,Approved,False,None
1238,247,Gas,722.23,2026-06-04,10:52:00,IL,Mobile Wallet,Approved,False,None
1350,222,Restaurant,1942.63,2025-09-15,12:04:00,IL,Debit Card,Approved,False,None
1114,213,Travel,1981.97,2025-11-13,00:23:00,FL,Mobile Wallet,Approved,False,None
1198,205,Electronics,11.45,2026-02-14,09:30:00,IL,Debit Card,Approved,False,None
1065,243,Restaurant,277.46,2026-03-24,21:39:00,IL,Mobile Wallet,Approved,False,None
1376,207,Grocery,789.63,2026-02-12,11:29:00,CA,Credit Card,Approved,False,None
1044,233,Grocery,1999.93,2026-01-16,03:47:00,TX,Mobile Wallet,Approved,False,None
1359,219,Grocery,1475.29,2025-09-14,17:16:00,CA,Credit Card,Approved,False,None
1048,226,Electronics,1119.62,2026-03-03,21:30:00,IL,Mobile Wallet,Approved,False,None
1065,202,Restaurant,1503.31,2026-02-12,21:49:00,IL,Credit Card,Approved,False,None
1150,202,Grocery,1024.81,2025-10-09,18:32:00,TX,Credit Card,Approved,True,Stolen Card
1274,235,Grocery,648.22,2025-12-31,02:32:00,IL,Mobile Wallet,Approved,False,None
1404,234,Travel,281.1,2025-11-10,15:30:00,NY,Mobile Wallet,Approved,False,None
1366,229,Grocery,916.14,2025-08-24,14:46:00,CA,Mobile Wallet,Approved,False,None
1400,231,Restaurant,203.62,2025-07-25,12:48:00,NY,Debit Card,Approved,False,None
1316,232,Grocery,1253.48,2025-08-11,16:25:00,NY,Debit Card,Approved,False,None
1180,209,Retail,266.1,2026-02-15,08:59:00,FL,Debit Card,Approved,False,None
1462,220,Electronics,1060.11,2026-05-01,19:58:00,FL,Mobile Wallet,Approved,False,None
1113,211,Restaurant,1275.22,2026-04-02,10:57:00,NY,Debit Card,Approved,False,None
1422,214,Retail,938.81,2025-09-07,06:42:00,NY,Credit Card,Approved,False,None
1330,242,Restaurant,785.21,2026-02-18,16:02:00,FL,Mobile Wallet,Approved,False,None
1131,231,Electronics,478.25,2025-10-12,11:07:00,FL,Debit Card,Approved,False,None
1357,234,Gas,779.24,2025-08-07,15:07:00,IL,Credit Card,Approved,True,Friendly Fraud
1082,212,Gas,1495.74,2026-02-10,17:22:00,CA,Debit Card,Approved,False,None
1478,203,Retail,1148.07,2025-11-15,03:54:00,IL,Credit Card,Approved,False,None
1373,248,Retail,1828.0,2025-07-28,05:20:00,TX,Debit Card,Approved,False,None
1188,240,Grocery,1527.32,2026-04-03,21:02:00,CA,Mobile Wallet,Approved,False,None
1283,205,Electronics,1197.17,2025-12-17,18:34:00,TX,Mobile Wallet,Approved,False,None
1149,233,Restaurant,1685.95,2026-04-23,04:39:00,CA,Debit Card,Approved,False,None
1145,234,Retail,1766.36,2026-06-12,12:20:00,TX,Mobile Wallet,Approved,False,None
1305,238,Retail,1894.38,2025-10-19,17:13:00,TX,Credit Card,Approved,False,None
1153,210,Gas,1155.55,2026-03-28,10:30:00,TX,Mobile Wallet,Approved,False,None
1282,208,Grocery,165.55,2025-10-13,13:41:00,TX,Credit Card,Approved,False,None
1213,215,Electronics,590.2,2025-09-12,00:27:00,NY,Debit Card,Approved,False,None
1065,243,Gas,566.53,2026-06-07,18:36:00,CA,Credit Card,Approved,False,None
1165,211,Retail,577.66,2026-03-30,07:29:00,TX,Credit Card,Approved,False,None
1002,212,Travel,1846.17,2026-01-04,21:10:00,IL,Credit Card,Approved,False,None
1354,207,Grocery,1055.85,2025-12-03,08:19:00,CA,Mobile Wallet,Approved,False,None
1219,220,Retail,1245.68,2025-10-09,08:49:00,CA,Debit Card,Approved,False,None
1168,200,Travel,667.23,2025-08-08,14:28:00,FL,Debit Card,Approved,False,None
1484,244,Grocery,163.27,2026-04-28,11:03:00,TX,Mobile Wallet,Approved,False,None
1266,242,Electronics,905.91,2025-08-04,23:27:00,IL,Credit Card,Approved,False,None
1430,202,Travel,490.12,2025-09-21,20:44:00,CA,Mobile Wallet,Approved,True,Friendly Fraud
1146,208,Restaurant,1089.53,2026-02-20,18:40:00,IL,Mobile Wallet,Approved,False,None
1427,222,Retail,290.76,2025-09-12,04:51:00,NY,Debit Card,Approved,False,None
1204,221,Travel,453.22,2025-10-01,06:39:00,CA,Debit Card,Approved,False,None
1373,250,Gas,801.51,2026-04-26,00:56:00,CA,Mobile Wallet,Approved,False,None
1332,234,Retail,9.49,2026-01-30,21:32:00,TX,Credit Card,Approved,False,None
1488,213,Travel,255.89,2025-06-26,23:40:00,FL,Credit Card,Approved,False,None
1195,208,Grocery,20.86,2026-03-01,09:46:00,CA,Credit Card,Approved,False,None
1159,207,Restaurant,593.95,2026-01-13,10:51:00,CA,Mobile Wallet,Approved,False,None
1028,230,Grocery,407.18,2025-09-19,02:15:00,TX,Credit Card,Approved,False,None
1356,205,Retail,1839.67,2026-05-10,08:04:00,TX,Credit Card,Approved,False,None
1470,245,Restaurant,385.9,2025-11-07,20:43:00,IL,Debit Card,Approved,False,None
1332,210,Electronics,1678.06,2025-08-02,10:32:00,FL,Debit Card,Approved,False,None
1031,206,Retail,34.27,2025-09-19,06:04:00,TX,Debit Card,Approved,False,None
1044,209,Electronics,755.69,2026-06-20,18:25:00,IL,Mobile Wallet,Approved,False,None
1455,218,Retail,423.21,2025-07-29,17:12:00,FL,Credit Card,Approved,False,None
1354,248,Grocery,1143.39,2026-04-03,21:45:00,FL,Debit Card,Approved,False,None
1177,228,Grocery,228.21,2025-08-04,21:44:00,CA,Debit Card,Approved,False,None
1244,235,Grocery,777.66,2025-08-11,22:14:00,IL,Mobile Wallet,Approved,False,None
1041,249,Travel,554.35,2026-03-18,22:12:00,FL,Debit Card,Approved,False,None
1315,200,Travel,1020.45,2026-06-05,05:32:00,FL,Debit Card,Approved,False,None
1121,209,Grocery,75.42,2026-01-30,13:07:00,TX,Credit Card,Approved,False,None
1154,242,Restaurant,1177.31,2025-12-05,20:08:00,FL,Credit Card,Approved,False,None
1327,232,Grocery,552.35,2025-08-16,01:57:00,FL,Mobile Wallet,Approved,False,None
1475,216,Retail,1635.27,2025-09-13,23:30:00,NY,Debit Card,Approved,False,None
1059,214,Travel,115.64,2026-03-14,05:55:00,FL,Mobile Wallet,Approved,False,None
1082,227,Grocery,492.3,2025-12-28,23:02:00,CA,Credit Card,Approved,False,None
1415,220,Travel,243.05,2026-02-21,00:39:00,IL,Debit Card,Approved,False,None
1183,206,Electronics,722.6,2025-12-10,22:57:00,IL,Debit Card,Approved,False,None
1493,231,Grocery,80.56,2026-04-23,17:54:00,NY,Credit Card,Approved,False,None
1433,223,Grocery,267.81,2026-01-08,05:48:00,IL,Credit Card,Approved,False,None
1037,231,Grocery,823.56,2025-10-17,16:03:00,IL,Credit Card,Approved,False,None
1063,247,Electronics,674.65,2026-03-05,09:23:00,IL,Debit Card,Approved,False,None
1018,201,Gas,1220.25,2026-02-06,08:28:00,CA,Debit Card,Approved,False,None
1402,212,Gas,1115.62,2026-06-04,21:53:00,TX,Credit Card,Approved,False,None
1292,238,Travel,1496.88,2025-07-31,19:27:00,CA,Mobile Wallet,Approved,False,None
1056,244,Retail,95.05,2025-12-20,16:30:00,FL,Debit Card,Approved,False,None
1182,216,Retail,1752.49,2025-07-15,11:19:00,CA,Credit Card,Approved,False,None
1076,235,Restaurant,1133.72,2026-01-12,00:53:00,TX,Credit Card,Approved,False,None
1073,244,Electronics,1130.92,2025-08-16,10:40:00,TX,Mobile Wallet,Approved,False,None
1258,220,Restaurant,1066.27,2025-10-27,16:37:00,IL,Debit Card,Approved,False,None
1234,209,Grocery,1633.88,2026-06-13,02:52:00,IL,Debit Card,Approved,False,None
1195,206,Electronics,914.71,2025-07-25,12:58:00,TX,Mobile Wallet,Approved,False,None
1109,245,Gas,1637.63,2026-01-12,21:33:00,TX,Mobile Wallet,Approved,False,None
1075,244,Retail,942.18,2026-01-28,04:17:00,FL,Mobile Wallet,Approved,False,None
1315,208,Restaurant,404.83,2025-09-12,00:03:00,FL,Credit Card,Approved,False,None
1422,201,Restaurant,330.76,2026-02-05,21:10:00,TX,Credit Card,Approved,False,None
1161,250,Gas,502.28,2025-10-14,19:31:00,NY,Credit Card,Approved,False,None
1392,211,Retail,1207.42,2026-05-13,13:30:00,NY,Credit Card,Approved,False,None
1483,230,Restaurant,1594.41,2025-06-27,11:53:00,TX,Credit Card,Approved,False,None
1332,236,Travel,1245.45,2025-10-14,20:11:00,TX,Debit Card,Approved,False,None
1224,246,Gas,965.15,2025-07-25,03:00:00,IL,Mobile Wallet,Approved,False,None
1362,204,Gas,1378.58,2025-09-08,04:24:00,CA,Credit Card,Approved,True,Account Takeover
1292,243,Electronics,1296.12,2025-07-15,06:12:00,IL,Credit Card,Approved,False,None
1401,220,Grocery,627.86,2025-12-03,10:09:00,TX,Credit Card,Approved,False,None
1230,234,Restaurant,338.65,2026-03-01,09:39:00,IL,Credit Card,Approved,False,None
1421,216,Gas,1499.33,2026-05-24,13:55:00,NY,Debit Card,Approved,False,None
1419,228,Grocery,1127.64,2026-01-06,08:19:00,NY,Debit Card,Approved,False,None
1280,245,Grocery,361.9,2026-02-22,16:51:00,CA,Credit Card,Approved,True,Account Takeover
1241,218,Restaurant,1989.83,2025-10-29,08:03:00,NY,Credit Card,Approved,False,None
1422,201,Restaurant,1567.68,2026-03-21,20:43:00,FL,Debit Card,Approved,False,None
1360,221,Electronics,1580.07,2026-04-16,04:30:00,IL,Debit Card,Approved,False,None
1216,235,Restaurant,1068.56,2026-01-11,03:13:00,FL,Mobile Wallet,Approved,False,None
1358,210,Retail,1169.6,2025-08-23,17:53:00,CA,Mobile Wallet,Approved,False,None
1308,218,Restaurant,1686.57,2025-11-10,00:38:00,NY,Mobile Wallet,Approved,False,None
1017,231,Travel,1069.33,2025-12-14,03:45:00,TX,Credit Card,Approved,False,None
1169,244,Electronics,1709.3,2025-07-03,15:09:00,CA,Credit Card,Approved,False,None
1222,250,Gas,1000.57,2025-07-28,17:17:00,CA,Mobile Wallet,Approved,False,None
1336,202,Retail,781.89,2026-06-07,18:56:00,CA,Debit Card,Approved,False,None
1318,242,Gas,279.4,2026-06-06,03:00:00,CA,Credit Card,Approved,False,None
1405,242,Grocery,422.28,2025-08-29,12:33:00,TX,Debit Card,Approved,False,None
1118,244,Electronics,1314.76,2025-11-16,02:50:00,TX,Mobile Wallet,Approved,False,None
1412,205,Retail,690.97,2025-09-16,10:33:00,NY,Credit Card,Approved,False,None
1143,215,Electronics,1134.17,2026-04-08,09:01:00,FL,Debit Card,Approved,True,Account Takeover
1056,208,Travel,1865.23,2025-08-07,03:17:00,IL,Debit Card,Approved,False,None
1298,227,Retail,184.79,2026-03-03,19:03:00,CA,Debit Card,Approved,False,None
1429,246,Gas,1496.91,2026-03-05,03:27:00,CA,Credit Card,Approved,False,None
1177,219,Grocery,1051.66,2026-03-11,05:49:00,CA,Credit Card,Approved,False,None
1236,235,Retail,1030.35,2025-07-23,04:28:00,TX,Mobile Wallet,Approved,False,None
1332,250,Gas,1566.41,2025-08-21,17:16:00,IL,Debit Card,Approved,False,None
1260,212,Travel,723.4,2025-08-09,09:24:00,FL,Credit Card,Approved,False,None
1001,218,Grocery,265.71,2026-05-30,08:30:00,TX,Mobile Wallet,Approved,False,None
1060,242,Grocery,49.04,2025-10-14,13:24:00,CA,Debit Card,Approved,False,None
1292,209,Gas,1761.81,2025-09-15,20:35:00,NY,Credit Card,Approved,False,None
1024,224,Gas,219.35,2025-08-04,08:05:00,NY,Mobile Wallet,Approved,False,None
1459,214,Gas,1693.48,2026-04-08,03:53:00,FL,Credit Card,Approved,False,None
1130,244,Grocery,1294.0,2026-03-15,11:43:00,FL,Debit Card,Approved,False,None
1037,211,Travel,1351.19,2025-08-08,15:25:00,CA,Debit Card,Approved,False,None
1326,205,Restaurant,1872.94,2025-09-24,09:13:00,CA,Credit Card,Approved,False,None
1047,237,Electronics,767.0,2026-02-13,01:27:00,NY,Debit Card,Approved,False,None
1276,228,Grocery,1213.96,2026-01-12,14:06:00,FL,Debit Card,Approved,False,None
1180,228,Gas,1650.31,2025-11-29,12:11:00,CA,Mobile Wallet,Approved,False,None
1109,223,Travel,1878.59,2026-04-20,14:16:00,TX,Credit Card,Approved,False,None
1238,230,Electronics,1510.22,2026-01-22,19:11:00,IL,Mobile Wallet,Approved,False,None
1398,248,Travel,1760.95,2025-09-19,04:17:00,FL,Credit Card,Approved,False,None
1435,225,Retail,1919.59,2026-05-14,19:53:00,NY,Credit Card,Approved,False,None
1418,236,Travel,284.68,2025-09-21,00:18:00,NY,Mobile Wallet,Approved,False,None
1303,201,Retail,1820.06,2026-01-14,21:02:00,FL,Debit Card,Approved,False,None
1106,229,Electronics,1332.77,2026-01-24,08:27:00,FL,Debit Card,Approved,False,None
1356,236,Travel,1311.24,2026-04-03,19:41:00,CA,Debit Card,Approved,False,None
1014,201,Electronics,807.54,2025-11-09,09:55:00,CA,Mobile Wallet,Approved,False,None
1178,244,Grocery,1031.5,2025-07-09,19:32:00,TX,Debit Card,Approved,False,None
1236,214,Gas,674.31,2026-04-21,22:43:00,NY,Mobile Wallet,Approved,False,None
1126,207,Travel,5.39,2025-09-24,16:14:00,NY,Mobile Wallet,Approved,False,None
1023,207,Travel,585.18,2026-01-10,08:58:00,TX,Mobile Wallet,Approved,False,None
1100,224,Grocery,1075.69,2026-05-25,19:34:00,NY,Mobile Wallet,Approved,False,None
1099,211,Grocery,1309.67,2025-12-04,18:22:00,IL,Mobile Wallet,Approved,False,None
1444,212,Gas,864.9,2026-01-08,07:45:00,IL,Debit Card,Approved,False,None
1218,242,Restaurant,1764.91,2026-05-11,17:07:00,FL,Credit Card,Approved,False,None
1312,203,Gas,327.83,2025-11-15,13:38:00,NY,Credit Card,Approved,False,None
1042,207,Grocery,457.26,2025-10-23,04:47:00,NY,Credit Card,Approved,False,None
1235,230,Grocery,469.6,2025-07-21,21:17:00,FL,Debit Card,Approved,False,None
1086,201,Grocery,1675.67,2026-02-18,02:42:00,FL,Credit Card,Approved,False,None
1441,206,Retail,1060.83,2025-07-07,10:59:00,TX,Credit Card,Approved,False,None
1122,213,Gas,534.24,2026-03-29,16:56:00,CA,Credit Card,Approved,False,None
1027,209,Grocery,1795.23,2026-03-09,08:05:00,NY,Mobile Wallet,Approved,False,None
1252,209,Retail,953.26,2025-07-09,09:40:00,FL,Mobile Wallet,Approved,False,None
1292,204,Retail,1278.04,2025-07-28,01:25:00,CA,Mobile Wallet,Approved,False,None
1379,214,Retail,1852.43,2026-03-02,04:48:00,TX,Credit Card,Approved,False,None
1356,204,Travel,1925.19,2025-08-17,22:03:00,TX,Credit Card,Approved,False,None
1088,244,Retail,1671.21,2026-06-04,19:23:00,TX,Debit Card,Approved,False,None
1377,215,Gas,36.64,2025-11-14,18:02:00,CA,Mobile Wallet,Approved,False,None
1012,235,Retail,1282.5,2025-11-15,13:08:00,TX,Mobile Wallet,Approved,False,None
1015,238,Grocery,14.75,2026-05-07,22:50:00,CA,Mobile Wallet,Approved,False,None
1145,208,Restaurant,1352.05,2025-10-22,03:58:00,TX,Debit Card,Approved,False,None
1416,232,Restaurant,980.63,2025-08-25,16:11:00,CA,Debit Card,Approved,False,None
1412,234,Retail,946.47,2025-08-23,18:13:00,IL,Mobile Wallet,Approved,False,None
1367,250,Gas,185.05,2026-06-06,16:46:00,FL,Mobile Wallet,Approved,False,None
1192,215,Retail,918.99,2026-03-18,04:08:00,IL,Credit Card,Approved,False,None
1114,230,Grocery,820.38,2026-01-26,22:38:00,TX,Mobile Wallet,Approved,False,None
1473,204,Gas,1374.79,2025-09-29,02:52:00,TX,Credit Card,Approved,False,None
1270,249,Travel,927.09,2026-05-23,07:20:00,TX,Credit Card,Approved,False,None
1441,220,Gas,1807.07,2025-11-28,07:01:00,CA,Debit Card,Approved,False,None
1130,214,Gas,1389.29,2025-09-29,10:41:00,CA,Credit Card,Approved,False,None
1297,226,Restaurant,1605.06,2025-07-08,01:00:00,FL,Mobile Wallet,Approved,False,None
1179,206,Travel,462.85,2025-11-18,02:58:00,TX,Debit Card,Approved,False,None
1366,238,Travel,756.62,2026-06-23,02:30:00,TX,Mobile Wallet,Approved,False,None
1114,214,Retail,659.36,2025-09-20,13:29:00,FL,Credit Card,Approved,False,None
1404,230,Grocery,1607.78,2025-09-26,20:31:00,CA,Mobile Wallet,Approved,False,None
1291,250,Retail,1221.26,2025-12-20,14:06:00,IL,Credit Card,Approved,False,None
1109,231,Grocery,283.35,2026-06-17,22:04:00,TX,Debit Card,Approved,False,None
1131,227,Electronics,30.27,2025-12-20,16:56:00,CA,Mobile Wallet,Approved,False,None
1197,246,Grocery,1623.56,2026-05-14,21:52:00,NY,Mobile Wallet,Approved,False,None
1193,205,Gas,96.37,2025-11-04,04:42:00,NY,Credit Card,Approved,False,None
1415,221,Gas,632.28,2025-11-22,06:39:00,NY,Mobile Wallet,Approved,False,None
1014,213,Gas,84.35,2026-05-22,18:33:00,TX,Credit Card,Approved,False,None
1228,208,Travel,1732.6,2025-11-09,16:59:00,NY,Debit Card,Approved,False,None
1290,201,Gas,1304.22,2026-01-16,17:02:00,FL,Mobile Wallet,Approved,False,None
1432,230,Electronics,1476.63,2025-08-17,15:00:00,NY,Debit Card,Approved,True,Account Takeover
1003,231,Gas,1160.79,2026-04-15,23:48:00,TX,Debit Card,Approved,False,None
1256,231,Retail,1585.62,2025-09-11,01:57:00,FL,Debit Card,Approved,True,Friendly Fraud
1006,245,Grocery,459.45,2025-08-28,13:04:00,TX,Mobile Wallet,Approved,False,None
1351,205,Electronics,1304.34,2025-09-25,06:14:00,TX,Debit Card,Approved,False,None
1002,222,Electronics,1978.57,2025-11-24,14:08:00,FL,Credit Card,Approved,False,None
1396,247,Gas,1856.83,2025-12-06,07:57:00,TX,Credit Card,Approved,False,None
1121,244,Travel,901.2,2025-09-16,12:39:00,TX,Mobile Wallet,Approved,False,None
1376,200,Restaurant,157.47,2025-10-23,08:45:00,IL,Mobile Wallet,Approved,False,None
1211,206,Gas,669.42,2025-08-15,13:20:00,CA,Debit Card,Approved,False,None
1277,219,Grocery,933.59,2026-01-22,17:51:00,FL,Credit Card,Approved,False,None
1263,216,Retail,1424.73,2026-04-24,06:21:00,NY,Credit Card,Approved,True,Friendly Fraud
1430,221,Electronics,1329.57,2026-05-10,14:39:00,FL,Debit Card,Approved,False,None
1028,212,Retail,913.79,2025-12-23,02:51:00,CA,Credit Card,Approved,False,None
1090,216,Restaurant,449.4,2025-08-14,15:38:00,NY,Credit Card,Approved,False,None
1450,228,Travel,930.48,2025-09-12,01:41:00,IL,Debit Card,Approved,False,None
1135,212,Restaurant,625.81,2025-07-02,09:09:00,TX,Debit Card,Approved,False,None
1328,216,Gas,1543.91,2026-01-01,08:13:00,CA,Debit Card,Approved,False,None
1009,239,Travel,799.34,2026-01-04,15:02:00,FL,Mobile Wallet,Approved,False,None
1365,238,Electronics,1837.78,2025-09-09,08:02:00,NY,Mobile Wallet,Approved,False,None
1233,249,Gas,145.3,2025-11-14,22:41:00,FL,Debit Card,Approved,False,None
1459,203,Travel,820.66,2026-05-03,16:54:00,TX,Debit Card,Approved,False,None
1465,238,Grocery,1284.16,2025-09-13,02:22:00,NY,Debit Card,Approved,False,None
1311,235,Restaurant,719.23,2026-03-14,21:34:00,TX,Credit Card,Approved,False,None
1130,235,Grocery,318.49,2026-04-11,11:09:00,FL,Credit Card,Approved,False,None
1389,235,Grocery,97.28,2026-01-14,12:26:00,TX,Mobile Wallet,Approved,False,None
1108,240,Retail,544.16,2026-05-01,21:32:00,NY,Credit Card,Approved,False,None
1028,235,Travel,677.99,2025-10-21,13:41:00,CA,Debit Card,Approved,False,None
1160,241,Retail,1670.01,2026-03-06,20:46:00,NY,Debit Card,Approved,False,None
1347,227,Travel,617.69,2025-08-18,05:12:00,NY,Debit Card,Approved,False,None
1119,228,Gas,800.14,2025-08-24,05:30:00,NY,Credit Card,Approved,False,None
1500,243,Restaurant,1434.32,2026-03-30,18:50:00,CA,Mobile Wallet,Approved,False,None
1375,239,Gas,1859.01,2025-08-24,07:46:00,NY,Credit Card,Approved,False,None
1269,237,Retail,1867.07,2026-05-02,04:18:00,FL,Mobile Wallet,Approved,False,None
1426,225,Gas,548.89,2025-07-16,19:55:00,NY,Debit Card,Approved,False,None
1191,233,Electronics,582.95,2026-01-15,19:39:00,NY,Credit Card,Approved,False,None
1216,222,Restaurant,306.26,2026-01-28,05:06:00,NY,Credit Card,Approved,False,None
1192,226,Electronics,1094.54,2026-02-17,08:09:00,NY,Mobile Wallet,Approved,False,None
1374,219,Restaurant,1757.03,2025-10-03,19:16:00,NY,Credit Card,Approved,False,None
1104,206,Restaurant,967.0,2026-02-25,17:40:00,IL,Mobile Wallet,Approved,False,None
1140,204,Restaurant,836.16,2026-02-13,14:50:00,TX,Mobile Wallet,Approved,False,None
1464,233,Travel,1972.77,2025-11-12,03:09:00,NY,Debit Card,Approved,False,None
1231,218,Electronics,291.2,2026-01-29,19:21:00,IL,Debit Card,Approved,False,None
1095,200,Retail,190.97,2025-07-27,21:39:00,IL,Debit Card,Approved,False,None
1475,223,Travel,1248.82,2026-05-22,22:26:00,CA,Debit Card,Approved,False,None
1099,250,Electronics,802.47,2025-09-09,18:19:00,FL,Debit Card,Approved,False,None
1500,246,Gas,977.31,2025-11-06,16:39:00,CA,Mobile Wallet,Approved,False,None
1167,202,Electronics,1557.16,2025-12-07,11:03:00,IL,Mobile Wallet,Approved,False,None
1192,243,Restaurant,154.98,2026-06-12,07:41:00,TX,Credit Card,Approved,False,None
1058,209,Grocery,1110.65,2025-08-08,15:21:00,CA,Credit Card,Approved,False,None
1161,208,Travel,832.7,2026-06-09,10:44:00,IL,Mobile Wallet,Approved,False,None
1136,247,Restaurant,727.94,2025-12-16,13:37:00,IL,Debit Card,Approved,False,None
1147,219,Travel,838.36,2025-07-24,01:20:00,NY,Credit Card,Approved,False,None
1292,213,Electronics,350.38,2026-02-13,02:47:00,TX,Mobile Wallet,Approved,False,None
1047,227,Gas,1264.23,2025-12-02,13:48:00,CA,Debit Card,Approved,False,None
1257,228,Grocery,737.63,2025-11-06,05:30:00,TX,Debit Card,Approved,False,None
1465,244,Electronics,869.86,2026-03-10,11:40:00,TX,Mobile Wallet,Approved,False,None
1216,225,Retail,556.1,2026-02-02,14:27:00,IL,Debit Card,Approved,False,None
1033,200,Retail,1963.61,2025-07-25,14:34:00,TX,Credit Card,Approved,False,None
1451,229,Gas,1613.48,2026-01-14,15:06:00,TX,Debit Card,Approved,False,None
1296,235,Gas,1430.21,2025-08-31,02:31:00,NY,Mobile Wallet,Approved,True,Account Takeover
1380,245,Gas,177.8,2026-06-23,16:05:00,NY,Debit Card,Approved,False,None
1121,200,Electronics,1241.93,2026-02-10,22:47:00,TX,Debit Card,Approved,False,None
1128,222,Electronics,512.97,2026-02-07,09:44:00,NY,Debit Card,Approved,False,None
1237,242,Electronics,362.73,2025-11-17,20:24:00,CA,Credit Card,Approved,False,None
1335,220,Electronics,920.14,2025-12-17,01:28:00,IL,Credit Card,Approved,False,None
1045,217,Travel,960.73,2026-02-15,06:22:00,TX,Credit Card,Approved,False,None
1324,222,Grocery,1685.34,2025-07-29,05:13:00,IL,Mobile Wallet,Approved,False,None
1311,221,Retail,673.33,2026-06-03,13:22:00,FL,Debit Card,Approved,False,None
1346,217,Restaurant,847.06,2026-02-20,13:15:00,TX,Mobile Wallet,Approved,False,None
1211,240,Gas,418.04,2026-06-07,10:25:00,FL,Credit Card,Approved,False,None
1046,224,Gas,1716.01,2026-06-22,07:55:00,IL,Mobile Wallet,Approved,False,None
1005,209,Gas,808.9,2026-01-11,00:49:00,FL,Debit Card,Approved,False,None
1497,248,Travel,1569.43,2025-08-18,18:46:00,NY,Debit Card,Approved,False,None
1473,225,Electronics,443.87,2026-03-12,03:51:00,FL,Credit Card,Approved,False,None
